text,label
"what full frontal lacks in thematic coherence it largely makes up for as loosey-goosey , experimental entertainment . still , i'm not quite sure what the point is",1
passably entertaining but also mechanical and joyless . ,0
it made me realize that we really haven't had a good cheesy b-movie playing in theaters since . . . well . . . since last week's reign of fire . ,0
a generic bloodbath that often becomes laughably unbearable when it isn't merely offensive . ,0
a preposterously melodramatic paean to gang-member teens in brooklyn circa 1958 . ,0
"director hoffman , his writer and kline's agent should serve detention",0
"a film that presents an interesting , even sexy premise then ruins itself with too many contrivances and goofy situations . ",0
"christina ricci comedy about sympathy , hypocrisy and love is a misfire . ",0
"don't judge this one too soon - it's a dark , gritty story but it takes off in totally unexpected directions and keeps on going . ",1
"interminably bleak , to say nothing of boring . ",0
changing lanes is an anomaly for a hollywood movie ; it's a well-written and occasionally challenging social drama that actually has something interesting to say . ,1
"may not be a breakthrough in filmmaking , but it is unwavering and arresting . ",1
one of the best looking and stylish animated movies in quite a while . . . ,1
"at every opportunity to do something clever , the film goes right over the edge and kills every sense of believability . . . all you have left is a no-surprise series of explosions and violence while banderas looks like he's not trying to laugh at how bad it",0
"a wishy-washy melodramatic movie that shows us plenty of sturm und drung , but explains its characters' decisions only unsatisfactorily . ",0
very predictable but still entertaining,1
a potentially good comic premise and excellent cast are terribly wasted . ,0
"this is a third-person story now , told by hollywood , and much more ordinary for it . ",0
"quite frankly , i can't see why any actor of talent would ever work in a mcculloch production again if they looked at how this movie turned out . ",0
kapur weighs down the tale with bogus profundities . ,0
national lampoon's van wilder could be the worst thing to come out of national lampoon since class reunion,0
"as aimless as an old pickup skidding completely out of control on a long patch of black ice , the movie makes two hours feel like four . ",0
"the performances are amiable and committed , and the comedy more often than not hits the bullseye . ",1
"the film doesn't really care about the thousands of americans who die hideously , it cares about how ryan meets his future wife and makes his start at the cia . ",0
"those who would follow haneke on his creepy explorations . . . are rewarded by brutal , committed performances from huppert and magimel . ",1
"somewhere inside the mess that is world traveler , there is a mediocre movie trying to get out . ",0
the filmmakers skillfully evoke the sense of menace that nature holds for many urban dwellers . ,1
"jae-eun jeong's take care of my cat brings a beguiling freshness to a coming-of-age story with such a buoyant , expressive flow of images that it emerges as another key contribution to the flowering of the south korean cinema . ",1
"steve oedekerk is , alas , no woody allen . ",0
a battle between bug-eye theatre and dead-eye matinee . ,0
"even if you can't pronounce "" gyro "" correctly , you'll appreciate much of vardalos' humor , which transcends ethnic boundaries . ",1
"family portrait of need , neurosis and nervy negativity is a rare treat that shows the promise of digital filmmaking . ",1
intelligent and moving . ,1
the movie eventually snaps under the strain of its plot contrivances and its need to reassure . ,0
"a slight and obvious effort , even for one whose target demographic is likely still in the single digits , age-wise . ",0
"supposedly , pokemon can't be killed , but pokemon 4ever practically assures that the pocket monster movie franchise is nearly ready to keel over . ",0
"on the heels of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness . ",1
"children of the century , though well dressed and well made , ultimately falls prey to the contradiction that afflicts so many movies about writers . ",0
"even if you don't understand what on earth is going on , this is a movie that will stimulate hours of post viewing discussion , if only to be reminded of who did what to whom and why . ",1
