tweet,label
"@stanyee @AmericanAir @angelafritz Ugh Stan, who wants to watch &amp; be scared to fly?",0
@VirginAmerica this is too cool!  Never been on ur planes but now I will!!,1
@united Booked international tickets and website offered united credit card at booking but united won't transfer tickets over #united #fail,0
#TheNewAmerican @USAirways @AmericanAir. Plane broke down in Ashevile so they are vanning us to Charlotte but will miss connecting flight.,0
I need some drink coupons @SouthwestAir me mami and papi is waiting for me. Please get me in the air soon.,1
"@SouthwestAir @fly2midway Horrible MDW airport experience this morning. Gates not posted, hiked from terminal to terminal looking for info.",0
@Jetblue I'm so sorry I cheated on you with @Delta @DeltaAssist. Please take me back. I wore protection.,1
Not the first time I've read or heard bad things about @united. I'll stick with @JetBlue &amp; @SouthwestAir. http://t.co/zWnEQJsR5G,1
@SouthwestAir Delta really messed it up. Any way you can get me to Fort Lauderdale in a way that doesn't require being insanely miserable?,0
@HEELZiggler @united @taylorswift13 @Chilis this shit is getting hilarious!,0
@BartCrow @SouthwestAir missed ya too man,1
Thank you @Delta and @JetBlue for being so amazing during this difficult time. Cali is officially cancelled  but Jax beach is on!! ,1
@united So you guys screw me again! Is it possible to sit in the seat I book &amp; confirm. I'm tall and you shuffle me to the bulkhead window!,0
@SouthwestAir decision about nashville flights tomorrow yet?  All flights out cancelled today,0
Hungover... Waiting on @AmericanAir to get this thing going... âœˆï¸ #hungover #ineedadrink #please http://t.co/keov1RRuOk,0
@ryanckulp @VirginAmerica sorry to hear that; I just didn't like their DFW digs... relegated to a really crappy terminal. Hoping DAL is cool,1
a little upset that I didn't book the $140 round trip ticket to San Francisco to see @KarlTheFog @SouthwestAir,1
And now I might be stuck in Boston for the holiday?!? PISS OFF @SouthwestAir,0
@CNNMoney @CNN @Skiplagged @united Hahahahahahahaha!!! Keep up the bad press. I'm sure your stockholders are just loving it. &lt;/sarcasm&gt;.,1
@DeltaAssist Have been on hold for the RTW Award desk for over two hours.  Any idea on if I can get a call back instead?,0
@ChelseaPoe666 @VirginAmerica @SpiritAirlines otherwise youll be stuck here!! Wish we coulda blazed! Glad i got to meet you though :),1
"Wait, is Scott Wolf no longer on @NBCNightShift?! Why am I watching this then? @AmericanAir got me hooked for nothing!",1
Wow! I've never been to an airport BEFORE Security opens! @VirginAmerica https://t.co/R9LrwHW0hv,1
So impressed with @SouthwestAir - they're refunding my A-list fee b/c airport made me late for plane. Another reason I ONLY fly SW! #thebest,1
Whoever issues the ticket is responsible for changes. In this case it's @travelocity. I wouldn't blame @JetBlue.  /cc @sej @vainpresumption,0
@SouthwestAir @Texasairfleet  Most xlnt flt fm NOLA 2 KCI today. Nxt trip Mon. DFW then Txk. Fly'n never gets old. Bn Away fm family does.,1
@USAirways posting the wrong terminal to my app boarding pass at JFK is pretty harsh. #missedflight shoulda flown @VirginAmerica,0
"This is officially the worst flight I've ever had, @SouthwestAir. I fly to LA 2-3x a month and this is insane.",0
"@chadmjervis @united Yikes. @JetBlue would never let that happen.  If you need anything fixed ""I know a guy"" in NY #brotherownsmusicrepairco",1
"@united just had my flight home cancelled, been waiting in customer service for a couple hours now, not enough reps. A little help is needed",0
Hey @SouthwestAir will you have more nonstop flights from Buffalo to Orlando late April ?,1
Fight in Salt Lake delayed a million hours. I'm sad. Are there cocktails in this airport? #nonmormonproblems #wheresthewhiskey @SouthwestAir,0
@tydafusky @SouthwestAir I hope you make the flight that they're sendin' you to. And hope that that one isn't cancelled. &gt;.&lt;;,1
@VirginAtlantic @DeltaAssist just returned from USA vacation &amp; 7 flights with u guys #fantasticservice.@VirginAmerica terrible! #weakestlink,1
Day 4 in @united's complete failure to find and return my lost longboard.,0
"@AmericanAir, you guys #fail  in #service, never on time, act like your doing people a favor.  #sorry for the elderly man getting yelled at.",0
@justcauseitsmoi @united still haven't got it?? Hope they compensate you for inconvenience.,1
wait wait_ is @JetBlue really adding baggage fees now? _ glad I haven't booked any of my flights for next year_ Hello @SouthwestAir,0
@AmericanAir conair - why did I have to pay for a ticket change yet I am now in the lounge waiting but my original flight is still boarding!,0
@DeltaAssist I've lost my wallet somewhere between SF &amp; LA on DL6433. I'm hoping that you can help me find it.,0
@makeupbyKevan @AlaskaAir Its very rare to experience rude employees at Alaska Air.  (496k miles),0
@JetBlue has anyone ever told you that your online check in is the worst in the industry.  Hire a new web developer and fix your shit,0
@DeltaAssist are you kidding me? ANOTHER flight with broken wi fi? Flight 5702 e170... Not the #deltadifference,0
@united what's up with @fly2ohare ops? Waiting 1.5 hrs for gate. UA1002,0
"A 3hr delay at IAH isn't so bad with a shower, Philosophy shampoo and warm towels in @united Club south.",1
On a @united flight from DEN to SFO and a few passengers are bragging about how great of an airline @VirginAmerica is! Sad and funny.,1
@USAirways @AmericanAir I've been on hold on the exec platinum line for 46 minutes trying to reach an agent.  What is the hold up?,0
"@United 1 lax club closed, 1 full. No customer service.",0
@AlaskaAir I'm still in line which hasn't moved. There is one person working the counter. I have never seen anyone who works this slow,0
"Awaiting UA 1727 from ORD to SFO. (at @United Club in Chicago, IL) https://t.co/xf7N10tt6Y",1
It's a sad state of air travel that this is necessary in the @United lounge http://t.co/VAO3uP5cVK,1
@AmericanAir 1hr23 min call back time to cancel a reservation?  This is with platinum line!  You people are of control.,1
@united :Got an issue with United?  Read 2 letters Ralph Nader sent to UAL's CEO.  http://t.co/NRCaKp7V9P  http://t.co/0stXqYJ3oP,0
"Uhm, so there are riots in Baltimore, wedding cancelled b/c of it, but @united won't let me cancel my flight. Compassion for what?",0
We__re cheering on the #FlaPanthers tonight - come say Hi to Cecilia on @thebbtcenter @JetBlue Tarmac for a special BCC freebie!,1
@JetBlue Here are our Top 5 Roadtrip Apps You Can't Leave Without - http://t.co/udIu3sKjk8 plz retweet.,1
I never get tired of this @VirginAmerica safety video. makes me wanna dance.,1
@DeltaAssist  I'm flying to key West now and I wasn't allowed to check a second bag..how come I was never told about this?,0
@AmericanAir What a mess! Flight from Vegas is late &amp; has to stop for gas in Dallas and no food except for the 5 first pass of coach!,0
Hey @TSA - whatÃ¢â‚¬â„¢s up with revoking TSAPre from me for the day on my @DeltaAssist flight? Severe inconvenience.,1
"We are longer friends, @AmericanAir.",1
Delayed flight :( @AmericanAir,0
From a very respectable reporter. So sad @AmericanAir onboard catering keeps sucking http://t.co/lu2nkCgsH5,0
"Seattle catering put sweet bread &amp; butter pickles on the @AlaskaAir Cubano sandwich, not dill pickles. Ugh! Maybe catering staff were drunk?",1
Purchased my @SouthwestAir tickets for Adult Nationals in SLC. Can't wait!! @AdultSk8USFS,1
"â€œ@united: Snow is headed for Chicago. Plan ahead if you have flights for Sunday, Feb. 1"" snow is just another excuse for United to delay.",1
"@AmericanAir No issues with American Airlines today, but take a look at http://t.co/PG8XC0s3TW and #DonateToTrevor!",1
@united First image where #UnitedAirlines made us late a whole day by turning around our plane after flying 2,0
"@AmericanAir, after 30 mins on the DFW tarmac, can u get AA1602 moved to another gate in C term? Connections and appts remain.",0
@Sethrogen @AmericanAir  See even celebrities have bad experiences with airlines. #Flyingisanecessaryevil,1
"@united I'm being offered a different flight, but do I want to wait another 5 hours on top of the 2 of delays that caused this? #waitformeee",0
@AlaskaAir were there problems w/ checkin system anytime since last nyt? My friend chkd in but missed flight cuz checkin didn't work.,0
"Santa Clause socks through TSA. Don't hate me cause you ain't me. (at @jetBlue Airways in Boston, MA) http://t.co/uQqRDG7lKY",1
"How wonderful @VirginAmerica Kicking off the Season of Giving http://t.co/iI4ugWfhwC @SVdPSanMateoCo would love to get onboard, pls LMK how!",1
"I'm sleepy &amp; it's midnight... Work ur magic, @SouthwestAir... Pls hurry w/ our delayed luggage! 30 min is too long! http://t.co/ow4qfHukHv",0
@AmericanAir u suck,0
@AmericanAir @ML2Gooner  bad service  yesterday  y fly dallas to hong kong and fligth its delayed  10 hrs and my bagage   not comes,0
"@AmericanAir I know that I asked you this before, but when will the AA flight from MIA arrive at FRA, and when will it leave FRA? ;)",1
@foalpapers @JetBlue Oooh. Those are awesome rides. They accelerate down the tarmac like nobody's business. :),1
"@united , our plane was delayed 4 hours and on top of that, you ask people to give up their seats at the last minute.....#SMH #neveragain",0
"@mstupenengo @AmericanAir I know, I had problems with the same airline also this month, I'm sorry to say but it's the truth",0
@mattgrommes @united never get comfy with @united,0
You guys r a dam joke your services can suck my dick @SouthwestAir,0
@morninggloria @AmericanAir No such thing as bereavement fares. bogus bullshit.,0
@united yo dont kill me on Wednesday,1
@HOBART76 @SouthwestAir I should have never let someone convince me to fly something else #SouthWest,0
@SouthwestAir Return trip a lot better but small boarding issue. School trip boarded before early boarders. Why pay to board early?,1
PensÃƒÂ© que @VivaAerobus era mala... hasta que me tocÃƒÂ³ viajar por @AmericanAir esta es terrible.,1
@JetBlue I hope that flight 1533  on 2-21 from CTG to JFK has running water.  Because flight 1532 JFK-CTG ran out of running water Not cool,0
.@JetBlue What the heck is the last sec change of flights to JFK today? Now Im getting into NY tomorrow? WTH! Im going to miss work #jetblue,1
Unable to obtain a refund for over a month for a cancelled flight! @americanair customer relations &amp; refunds keep sending me back and forth!,0
"At the St. Louis airport @flystl, our @united flight to Houston is delayed. We'll keep you updated! http://t.co/LOVuoiu0fT",0
@JetBlue Robin Hayes @jlgeraghty @winnicobalt w/our friends @ Yankee Bus waiting to bring Customers from BOS to ORH http://t.co/TqB3vBY7Uw,1
"@DeltaAssist Hello, can I please file a complaint from my flight that I am currently on? Can I DM you the details?",0
@DeltaAssist I'm rebooked to leave at 4:20 to MSP and trying to select my seat and it won't let me. Can you help?,0
Both @united and @USAirways are on my shit list today,0
@AmericanAir @MiddleSeatView I'm waiting on the boarding music to come to our express fleet.,1
@united yes! Flights delayed both internal and international and no clear explanation as to what's going on #getmehome,0
I just want to pay for an upgrade@United. Your people suck as bad as your service.,0
@united lost one of our bags again #smh #UpgradeOnOurReturnFlightPlease,0
@SouthwestAir just chillin in the #MiddleSeat waiting for my @Doritos #middleseatselfie http://t.co/6VDhLmPFd0,1
@JensenAckles @AlaskaAir  If you and #Crowley were still pals this would never have happened @Mark_Sheppard @mishacollins @jarpad,1
#fail for @united UA817 over 3 hrs delayed w plane in hangar &amp; no cleaners available causing add't delay?,0
Can't make this up- @AlaskaAir  airport worker found trapped inside cargo hold after takeoff http://t.co/2h8ilxnGtt,1
Tough flight on @AmericanAir Toddler &amp; baby taking turns throwing tantrums as Mom/Dad switch off between 1st class/economy... #GoodTimes,1
@united not me. A friend visiting. I know better. I've switched to @AlaskaAir for all my business travel,1
"@AmericanAir I bought this upgrade to first class. Starting to wonder why. Stewards are rude, no extra service, and I paid a grip of $$$$",0
"""@Sia: United airlines leaves dog on rainy cold runway for half an hour despite alerts! @united SHAME ON YOU! PLS RT http://t.co/CNHxTlD87w""",1
